190  -6.0432067563 0.0013772592  -5.9705686605 0.0017560894  -5.8979305647 0.0022291395  -5.8252924690 0.0028175033  -5.7526543732 0.0035465411  -5.6800162774 0.0044466789  -5.6073781816 0.0055543544  -5.5347400858 0.0069131386  -5.4621019901 0.0085665862  -5.3894638943 0.0105572172  -5.3168257985 0.0129455017  -5.2441877027 0.0158030692  -5.1715496069 0.0192150931  -5.0989115112 0.0232834538  -5.0262734154 0.0281307648  -4.9536353196 0.0339055091  -4.8809972238 0.0407755877  -4.8083591280 0.0487401176  -4.7357210323 0.0578507880  -4.6630829365 0.0682097758  -4.5904448407 0.0799239387  -4.5178067449 0.0931061399  -4.4451686491 0.1078770914  -4.3725305534 0.1243677775  -4.2998924576 0.1427225288  -4.2272543618 0.1631028236  -4.1546162660 0.1856919131  -4.0819781702 0.2103334149  -4.0093400745 0.2364046822  -3.9367019787 0.2638823630  -3.8640638829 0.2928079524  -3.7914257871 0.3232722749  -3.7187876913 0.3542311821  -3.6461495956 0.3854474639  -3.5735114998 0.4167266647  -3.5008734040 0.4465212784  -3.4282353082 0.4747974061  -3.3555972124 0.5008643010  -3.2829591167 0.5233314175  -3.2103210209 0.5416666508  -3.1376829251 0.5552659292  -3.0650448293 0.5635002260  -2.9924067335 0.5656068140  -2.9197686378 0.5614433501  -2.8471305420 0.5506233779  -2.7744924462 0.5332443825  -2.7018543504 0.5102615257  -2.6292162546 0.4824426435  -2.5565781589 0.4492551236  -2.4839400631 0.4127185594  -2.4113019673 0.3738536458  -2.3386638715 0.3334440621  -2.2660257758 0.2935151217  -2.1933876800 0.2539964956  -2.1207495842 0.2161528673  -2.0481114884 0.1811778817  -1.9754733926 0.1498080403  -1.9028352969 0.1219493606  -1.8301972011 0.0973840652  -1.7575591053 0.0763420635  -1.6849210095 0.0587920893  -1.6122829137 0.0445106850  -1.5396448180 0.0331521295  -1.4670067222 0.0243092596  -1.3943686264 0.0175612960  -1.3217305306 0.0124892522  -1.2490924348 0.0087086298  -1.1764543391 0.0059545351  -1.1038162433 0.0039941775  -1.0311781475 0.0026295726  -0.9585400517 0.0016998794  -0.8859019559 0.0010795009  -0.8132638602 0.0006737468  -0.7406257644 0.0004134604  -0.6679876686 0.0002494422  -0.5953495728 0.0001478992  -0.5227114770 0.0000861779  -0.4500733813 0.0000493441  -0.3774352855 0.0000277625  -0.3047971897 0.0000153476 
191  -6.3215097816 0.0012468576  -6.2456712212 0.0016003175  -6.1698326608 0.0020438429  -6.0939941004 0.0025980859  -6.0181555400 0.0032880374  -5.9423169796 0.0041439057  -5.8664784192 0.0052021812  -5.7906398588 0.0065069307  -5.7148012984 0.0081025405  -5.6389627380 0.0100310233  -5.5631241777 0.0123507989  -5.4872856173 0.0151295015  -5.4114470569 0.0184453930  -5.3356084965 0.0223892173  -5.2597699361 0.0270664680  -5.1839313757 0.0326001735  -5.1080928153 0.0391255628  -5.0322542549 0.0466664721  -4.9564156945 0.0552930056  -4.8805771341 0.0651182073  -4.8047385737 0.0762689633  -4.7289000133 0.0888899324  -4.6530614529 0.1031484703  -4.5772228925 0.1192407361  -4.5013843321 0.1373974930  -4.4255457717 0.1574009767  -4.3497072113 0.1789512294  -4.2738686509 0.2020474754  -4.1980300905 0.2267025879  -4.1221915301 0.2529511536  -4.0463529697 0.2808245714  -3.9705144094 0.3095519481  -3.8946758490 0.3393137679  -3.8188372886 0.3695475221  -3.7429987282 0.3989377989  -3.6671601678 0.4274487125  -3.5913216074 0.4546397846  -3.5154830470 0.4792857534  -3.4396444866 0.5010305616  -3.3638059262 0.5187692470  -3.2879673658 0.5317813996  -3.2121288054 0.5395175665  -3.1362902450 0.5416450245  -3.0604516846 0.5374448331  -2.9846131242 0.5267879916  -2.9087745638 0.5103540811  -2.8329360034 0.4889629497  -2.7570974430 0.4617642446  -2.6812588826 0.4300305211  -2.6054203222 0.3949615644  -2.5295817618 0.3574208920  -2.4537432014 0.3194029951  -2.3779046411 0.2809485902  -2.3020660807 0.2429142584  -2.2262275203 0.2067182010  -2.1503889599 0.1733665340  -2.0745503995 0.1434742418  -1.9987118391 0.1169122919  -1.9228732787 0.0934709492  -1.8470347183 0.0733697993  -1.7711961579 0.0565827119  -1.6953575975 0.0429019949  -1.6195190371 0.0320036909  -1.5436804767 0.0235046101  -1.4678419163 0.0170074024  -1.3920033559 0.0121164168  -1.3161647955 0.0084678949  -1.2403262351 0.0058062707  -1.1644876747 0.0039077557  -1.0886491143 0.0025825787  -1.0128105539 0.0016767314  -0.9369719935 0.0010699043  -0.8611334331 0.0006712520  -0.7852948728 0.0004142561  -0.7094563124 0.0002513117  -0.6336177520 0.0001497926  -0.5577791916 0.0000877304  -0.4819406312 0.0000504940  -0.4061020708 0.0000285632  -0.3302635104 0.0000158818 
192  -4.9853313230 0.0015072907  -4.9224907510 0.0019457708  -4.8596501791 0.0024981273  -4.7968096071 0.0031903431  -4.7339690352 0.0040535169  -4.6711284632 0.0051247196  -4.6082878912 0.0064479780  -4.5454473193 0.0080754005  -4.4826067473 0.0100625538  -4.4197661754 0.0124667549  -4.3569256034 0.0153597504  -4.2940850315 0.0188229966  -4.2312444595 0.0229485671  -4.1684038875 0.0278402369  -4.1055633156 0.0336146939  -4.0427227436 0.0404029070  -3.9798821717 0.0483442036  -3.9170415997 0.0574830290  -3.8542010278 0.0679108250  -3.7913604558 0.0797602745  -3.7285198839 0.0931808541  -3.6656793119 0.1083436073  -3.6028387399 0.1254470913  -3.5399981680 0.1447247285  -3.4771575960 0.1664518061  -3.4143170241 0.1903678091  -3.3514764521 0.2160876880  -3.2886358802 0.2435574910  -3.2257953082 0.2727164685  -3.1629547362 0.3035030697  -3.1001141643 0.3358614115  -3.0372735923 0.3696484133  -2.9744330204 0.4047847937  -2.9115924484 0.4410214187  -2.8487518765 0.4761946643  -2.7859113045 0.5101204749  -2.7230707325 0.5425723459  -2.6602301606 0.5732252302  -2.5973895886 0.6004917007  -2.5345490167 0.6228169260  -2.4717084447 0.6395637975  -2.4088678728 0.6502561767  -2.3460273008 0.6544408446  -2.2831867288 0.6507167222  -2.2203461569 0.6393258583  -2.1575055849 0.6211142606  -2.0946650130 0.5966662177  -2.0318244410 0.5636427046  -1.9689838691 0.5249320898  -1.9061432971 0.4825270374  -1.8433027251 0.4381903356  -1.7804621532 0.3910896690  -1.7176215812 0.3431606189  -1.6547810093 0.2959606796  -1.5919404373 0.2510864163  -1.5290998654 0.2098431484  -1.4662592934 0.1730129003  -1.4034187215 0.1402817369  -1.3405781495 0.1113264971  -1.2777375775 0.0865610543  -1.2148970056 0.0660138668  -1.1520564336 0.0494308987  -1.0892158617 0.0363809971  -1.0263752897 0.0263466562  -0.9635347178 0.0187937430  -0.9006941458 0.0131890487  -0.8378535738 0.0090496920  -0.7750130019 0.0060731291  -0.7121724299 0.0039894548  -0.6493318580 0.0025674430  -0.5864912860 0.0016200866  -0.5236507141 0.0010032050  -0.4608101421 0.0006101255  -0.3979695701 0.0003647334  -0.3351289982 0.0002137382  -0.2722884262 0.0001225649  -0.2094478543 0.0000688077  -0.1466072823 0.0000378358  -0.0837667104 0.0000203880  -0.0209261384 0.0000107711 
193  -6.9735128194 0.0011451370  -6.8904244630 0.0014679559  -6.8073361067 0.0018726632  -6.7242477503 0.0023780218  -6.6411593939 0.0030067677  -6.5580710376 0.0037864326  -6.4749826812 0.0047503467  -6.3918943248 0.0059388654  -6.3088059685 0.0073922025  -6.2257176121 0.0091478107  -6.1426292557 0.0112588177  -6.0595408994 0.0137869377  -5.9764525430 0.0168038716  -5.8933641866 0.0203931596  -5.8102758303 0.0246524683  -5.7271874739 0.0296964223  -5.6440991175 0.0356518504  -5.5610107612 0.0425404744  -5.4779224048 0.0504256088  -5.3948340484 0.0594095646  -5.3117456921 0.0696058620  -5.2286573357 0.0811423009  -5.1455689793 0.0941648259  -5.0624806229 0.1088423254  -4.9793922666 0.1253710436  -4.8963039102 0.1435601839  -4.8132155538 0.1631673601  -4.7301271975 0.1842244244  -4.6470388411 0.2067892195  -4.5639504847 0.2309550530  -4.4808621284 0.2566906648  -4.3977737720 0.2830350194  -4.3146854156 0.3099578204  -4.2315970593 0.3375750196  -4.1485087029 0.3645357908  -4.0654203465 0.3905839825  -3.9823319902 0.4156403037  -3.8992436338 0.4382551378  -3.8161552774 0.4577719182  -3.7330669211 0.4737494070  -3.6499785647 0.4856269415  -3.5668902083 0.4927563595  -3.4838018520 0.4944554038  -3.4007134956 0.4905214402  -3.3176251392 0.4814349357  -3.2345367829 0.4665908253  -3.1514484265 0.4461655311  -3.0683600701 0.4209253843  -2.9852717138 0.3914708895  -2.9021833574 0.3592110775  -2.8190950010 0.3255543808  -2.7360066446 0.2911410972  -2.6529182883 0.2553203631  -2.5698299319 0.2205681491  -2.4867415755 0.1878520243  -2.4036532192 0.1578501590  -2.3205648628 0.1309696181  -2.2374765064 0.1069691332  -2.1543881501 0.0856472461  -2.0712997937 0.0672842781  -1.9882114373 0.0519094004  -1.9051230810 0.0393638531  -1.8220347246 0.0293667118  -1.7389463682 0.0215727803  -1.6558580119 0.0156184149  -1.5727696555 0.0111382787  -1.4896812991 0.0077945807  -1.4065929428 0.0053529687  -1.3235045864 0.0036090759  -1.2404162300 0.0023898397  -1.1573278737 0.0015548378  -1.0742395173 0.0009942991  -0.9911511609 0.0006252255  -0.9080628046 0.0003867346  -0.8249744482 0.0002352187  -0.7418860918 0.0001406209  -0.6587977355 0.0000826372  -0.5757093791 0.0000477395  -0.4926210227 0.0000271135  -0.4095326664 0.0000151400 
194  -7.0877428184 0.0012501678  -7.0024272408 0.0015880557  -6.9171116631 0.0020083834  -6.8317960854 0.0025291946  -6.7464805078 0.0031720786  -6.6611649301 0.0039628075  -6.5758493524 0.0049320862  -6.4905337748 0.0061164337  -6.4052181971 0.0075517186  -6.3199026194 0.0092727054  -6.2345870418 0.0113300360  -6.1492714641 0.0137840911  -6.0639558864 0.0167072461  -5.9786403088 0.0201868874  -5.8933247311 0.0243292920  -5.8080091534 0.0292646320  -5.7226935758 0.0351413482  -5.6373779981 0.0419505607  -5.5520624204 0.0497293913  -5.4667468428 0.0585595340  -5.3814312651 0.0685242435  -5.2961156874 0.0797087740  -5.2108001098 0.0922011472  -5.1254845321 0.1060932879  -5.0401689544 0.1214825655  -4.9548533768 0.1384737765  -4.8695377991 0.1571816079  -4.7842222214 0.1776235181  -4.6989066438 0.1993732313  -4.6135910661 0.2225608943  -4.5282754884 0.2474975760  -4.4429599108 0.2732413067  -4.3576443331 0.2992613573  -4.2723287554 0.3258731652  -4.1870131778 0.3522225096  -4.1016976001 0.3778216069  -4.0163820224 0.4026175247  -3.9310664448 0.4251414416  -3.8457508671 0.4446763221  -3.7604352894 0.4607488801  -3.6751197118 0.4729396142  -3.5898041341 0.4806437837  -3.5044885564 0.4832764136  -3.4191729788 0.4800719199  -3.3338574011 0.4713715972  -3.2485418234 0.4576346168  -3.1632262458 0.4381546619  -3.0779106681 0.4137588000  -2.9925950904 0.3852512584  -2.9072795128 0.3535008005  -2.8219639351 0.3201153702  -2.7366483574 0.2858960443  -2.6513327798 0.2507443155  -2.5660172021 0.2162989851  -2.4807016244 0.1836501272  -2.3953860468 0.1536640375  -2.3100704691 0.1268610760  -2.2247548914 0.1030574785  -2.1394393138 0.0820429884  -2.0541237361 0.0640576937  -1.9688081584 0.0490947164  -1.8834925808 0.0369655865  -1.7981770031 0.0273668995  -1.7128614254 0.0199381337  -1.6275458477 0.0143067202  -1.5422302701 0.0101051645  -1.4569146924 0.0069988633  -1.3715991147 0.0047535203  -1.2862835371 0.0031671449  -1.2009679594 0.0020708385  -1.1156523817 0.0013292641  -1.0303368041 0.0008379614  -0.9450212264 0.0005189739  -0.8597056487 0.0003158908  -0.7743900711 0.0001890340  -0.6890744934 0.0001112153  -0.6037589157 0.0000643255  -0.5184433381 0.0000365736  -0.4331277604 0.0000204405  -0.3478121827 0.0000112286 
195  -6.5613612256 0.0014416390  -6.4812139258 0.0018197363  -6.4010666260 0.0022875056  -6.3209193262 0.0028640933  -6.2407720264 0.0035723417  -6.1606247266 0.0044394502  -6.0804774268 0.0054977538  -6.0003301270 0.0067856402  -5.9201828272 0.0083401428  -5.8400355274 0.0101966112  -5.7598882276 0.0124079124  -5.6797409278 0.0150373001  -5.5995936280 0.0181608893  -5.5194463282 0.0218709807  -5.4392990284 0.0262803478  -5.3591517286 0.0315277857  -5.2790044288 0.0377717268  -5.1988571290 0.0449935494  -5.1187098292 0.0532270156  -5.0385625294 0.0625562389  -4.9584152295 0.0730674577  -4.8782679297 0.0848497215  -4.7981206299 0.0979959452  -4.7179733301 0.1126043724  -4.6378260303 0.1287804890  -4.5576787305 0.1466394271  -4.4775314307 0.1663089087  -4.3973841309 0.1878215103  -4.3172368311 0.2107177422  -4.2370895313 0.2351434128  -4.1569422315 0.2614593010  -4.0767949317 0.2886844164  -3.9966476319 0.3162251234  -3.9165003321 0.3444539309  -3.8363530323 0.3725068695  -3.7562057325 0.3998441904  -3.6760584327 0.4264327909  -3.5959111329 0.4507136734  -3.5157638331 0.4719456224  -3.4356165333 0.4896526914  -3.3554692335 0.5033183768  -3.2753219337 0.5122077070  -3.1951746339 0.5155806030  -3.1150273340 0.5128465073  -3.0348800342 0.5043877556  -2.9547327344 0.4900921090  -2.8745854346 0.4694807818  -2.7944381348 0.4439145229  -2.7142908350 0.4138747488  -2.6341435352 0.3799903871  -2.5539962354 0.3442151249  -2.4738489356 0.3065594418  -2.3937016358 0.2688895059  -2.3135543360 0.2321297750  -2.2334070362 0.1966899801  -2.1532597364 0.1639119450  -2.0731124366 0.1346166600  -1.9929651368 0.1087360802  -1.9128178370 0.0860425681  -1.8326705372 0.0667505959  -1.7525232374 0.0508095052  -1.6723759376 0.0379777092  -1.5922286378 0.0278966779  -1.5120813380 0.0201540382  -1.4319340382 0.0143318905  -1.3517867384 0.0100235124  -1.2716394386 0.0068639402  -1.1914921387 0.0046025843  -1.1113448389 0.0030234420  -1.0311975391 0.0019465704  -0.9510502393 0.0012288649  -0.8709029395 0.0007610279  -0.7907556397 0.0004625477  -0.7106083399 0.0002760386  -0.6304610401 0.0001618449  -0.5503137403 0.0000932350  -0.4701664405 0.0000527631  -0.3900191407 0.0000293274  -0.3098718409 0.0000160077  -0.2297245411 0.0000085787 
196  -5.4609850940 0.0016025431  -5.3933226153 0.0020361771  -5.3256601366 0.0025754970  -5.2579976579 0.0032435061  -5.1903351792 0.0040676641  -5.1226727005 0.0050806657  -5.0550102218 0.0063213502  -4.9873477431 0.0078357627  -4.9196852644 0.0096685979  -4.8520227857 0.0118628121  -4.7843603070 0.0144818685  -4.7166978283 0.0176016039  -4.6490353496 0.0213131908  -4.5813728710 0.0257271208  -4.5137103923 0.0309783496  -4.4460479136 0.0372329664  -4.3783854349 0.0446809365  -4.3107229562 0.0533046084  -4.2430604775 0.0631453681  -4.1753979988 0.0743020993  -4.1077355201 0.0868744564  -4.0400730414 0.1009632070  -3.9724105627 0.1166709634  -3.9047480840 0.1341033511  -3.8370856053 0.1533706528  -3.7694231266 0.1745899658  -3.7017606479 0.1978879100  -3.6340981692 0.2231546159  -3.5664356905 0.2505815384  -3.4987732118 0.2803434927  -3.4311107331 0.3109840262  -3.3634482544 0.3426698922  -3.2957857757 0.3754785557  -3.2281232970 0.4087378088  -3.1604608183 0.4422520136  -3.0927983396 0.4745164656  -3.0251358610 0.5052183427  -2.9574733823 0.5338807923  -2.8898109036 0.5589337759  -2.8221484249 0.5797989270  -2.7544859462 0.5957651001  -2.6868234675 0.6058547172  -2.6191609888 0.6093125947  -2.5514985101 0.6061890812  -2.4838360314 0.5961641868  -2.4161735527 0.5785100087  -2.3485110740 0.5545077353  -2.2808485953 0.5240812713  -2.2131861166 0.4886183159  -2.1455236379 0.4488424036  -2.0778611592 0.4062590842  -2.0101986805 0.3623559132  -1.9425362018 0.3179350520  -1.8748737231 0.2745201408  -1.8072112444 0.2328047203  -1.7395487657 0.1942867273  -1.6718862870 0.1598748983  -1.6042238083 0.1294179811  -1.5365613296 0.1026220931  -1.4688988510 0.0797798575  -1.4012363723 0.0608604685  -1.3335738936 0.0455984918  -1.2659114149 0.0335832193  -1.1982489362 0.0243351674  -1.1305864575 0.0173648095  -1.0629239788 0.0121903908  -0.9952615001 0.0083771091  -0.9275990214 0.0056360173  -0.8599365427 0.0037145462  -0.7922740640 0.0023996517  -0.7246115853 0.0015203843  -0.6569491066 0.0009453114  -0.5892866279 0.0005771206  -0.5216241492 0.0003461608  -0.4539616705 0.0002038935  -0.3862991918 0.0001178720  -0.3186367131 0.0000668816  -0.2509742344 0.0000372477  -0.1833117557 0.0000203607  -0.1156492770 0.0000109244 
197  -1.9001661125 0.0022489798  -1.8694305230 0.0029623386  -1.8386949335 0.0038786834  -1.8079593441 0.0050488845  -1.7772237546 0.0065347500  -1.7464881651 0.0084109672  -1.7157525756 0.0107673119  -1.6850169861 0.0137111543  -1.6542813966 0.0173607711  -1.6235458071 0.0218432093  -1.5928102176 0.0273155438  -1.5620746281 0.0339583355  -1.5313390386 0.0419781459  -1.5006034491 0.0516104441  -1.4698678596 0.0631228497  -1.4391322702 0.0768187840  -1.4083966807 0.0930269473  -1.3776610912 0.1118934482  -1.3469255017 0.1336472342  -1.3161899122 0.1585935071  -1.2854543227 0.1870646041  -1.2547187332 0.2194266146  -1.2239831437 0.2560879437  -1.1932475542 0.2975101515  -1.1625119647 0.3442176187  -1.1317763752 0.3957135949  -1.1010407857 0.4512522110  -1.0703051962 0.5106939310  -1.0395696068 0.5738752808  -1.0088340173 0.6406226540  -0.9780984278 0.7107674068  -0.9473628383 0.7833005729  -0.9166272488 0.8574114105  -0.8858916593 0.9318499823  -0.8551560698 1.0036090358  -0.8244204803 1.0725547810  -0.7936848908 1.1377605014  -0.7629493013 1.1960264009  -0.7322137118 1.2452843742  -0.7014781223 1.2836097743  -0.6707425329 1.3092815339  -0.6400069434 1.3212619126  -0.6092713539 1.3196059210  -0.5785357644 1.3042714440  -0.5478001749 1.2756214262  -0.5170645854 1.2344326854  -0.4863289959 1.1800088530  -0.4555934064 1.1117487920  -0.4248578169 1.0350427647  -0.3941222274 0.9513286747  -0.3633866379 0.8624441584  -0.3326510484 0.7719565472  -0.3019154589 0.6805487618  -0.2711798695 0.5912890531  -0.2404442800 0.5067143726  -0.2097086905 0.4286452320  -0.1789731010 0.3582224154  -0.1482375115 0.2951061049  -0.1175019220 0.2388952940  -0.0867663325 0.1901616948  -0.0560307430 0.1489406610  -0.0252951535 0.1148595355  0.0054404360 0.0872716375  0.0361760255 0.0653762843  0.0669116150 0.0483166850  0.0976472044 0.0352055125  0.1283827939 0.0251987946  0.1591183834 0.0177207737  0.1898539729 0.0122498406  0.2205895624 0.0083278724  0.2513251519 0.0055706335  0.2820607414 0.0036682001  0.3127963309 0.0023789779  0.3435319204 0.0015202605  0.3742675099 0.0009555576  0.4050030994 0.0005900812  0.4357386889 0.0003581192  0.4664742784 0.0002136727  0.4972098678 0.0001253779  0.5279454573 0.0000723750 
198  -0.1273737425 0.0027168938  -0.1100534829 0.0036683590  -0.0927332233 0.0049203249  -0.0754129636 0.0065568738  -0.0580927040 0.0086823901  -0.0407724443 0.0114256136  -0.0234521847 0.0149443100  -0.0061319250 0.0194306189  0.0111883346 0.0251024651  0.0285085942 0.0322009794  0.0458288539 0.0410247210  0.0631491135 0.0519219288  0.0804693732 0.0652964248  0.0977896328 0.0816142839  0.1151098924 0.1014111975  0.1324301521 0.1253006699  0.1497504117 0.1539573312  0.1670706714 0.1877413673  0.1843909310 0.2271455689  0.2017111907 0.2727903926  0.2190314503 0.3253345602  0.2363517099 0.3854814440  0.2536719696 0.4539883614  0.2709922292 0.5316792921  0.2883124889 0.6194550177  0.3056327485 0.7164213974  0.3229530082 0.8211481679  0.3402732678 0.9331499841  0.3575935274 1.0518191197  0.3749137871 1.1764489621  0.3922340467 1.3062611848  0.4095543064 1.4397645703  0.4268745660 1.5734030587  0.4441948256 1.7055339485  0.4615150853 1.8323580050  0.4788353449 1.9507940342  0.4961556046 2.0591859174  0.5134758642 2.1531357138  0.5307961239 2.2290428274  0.5481163835 2.2847245863  0.5654366431 2.3185436623  0.5827569028 2.3292764209  0.6000771624 2.3150452379  0.6173974221 2.2764730633  0.6347176817 2.2150852578  0.6520379414 2.1330606799  0.6693582010 2.0291720131  0.6866784606 1.9087387293  0.7039987203 1.7750823558  0.7213189799 1.6307069588  0.7386392396 1.4809722721  0.7559594992 1.3280648521  0.7732797588 1.1756261330  0.7906000185 1.0277683603  0.8079202781 0.8877781954  0.8252405378 0.7580608639  0.8425607974 0.6401786752  0.8598810571 0.5338447588  0.8772013167 0.4386349199  0.8945215763 0.3552764426  0.9118418360 0.2837982743  0.9291620956 0.2236857720  0.9464823553 0.1740433300  0.9638026149 0.1337432776  0.9811228746 0.1015517090  0.9984431342 0.0761578865  1.0157633938 0.0562715980  1.0330836535 0.0409694017  1.0504039131 0.0294011841  1.0677241728 0.0208038477  1.0850444324 0.0145189420  1.1023646920 0.0099971810  1.1196849517 0.0067937606  1.1370052113 0.0045579047  1.1543254710 0.0030151694  1.1716457306 0.0019652303  1.1889659903 0.0012623158  1.2062862499 0.0007992322  1.2236065095 0.0004989142  1.2409267692 0.0003071315 
199  -2.3174006964 0.0022933216  -2.2818830527 0.0029866357  -2.2463654089 0.0038676424  -2.2108477652 0.0049811657  -2.1753301215 0.0063813141  -2.1398124778 0.0081331271  -2.1042948341 0.0103144756  -2.0687771903 0.0130182540  -2.0332595466 0.0163435465  -1.9977419029 0.0203928102  -1.9622242592 0.0252967215  -1.9267066154 0.0312055328  -1.8911889717 0.0382915526  -1.8556713280 0.0467522133  -1.8201536843 0.0568136917  -1.7846360405 0.0687352147  -1.7491183968 0.0827986759  -1.7136007531 0.0990889465  -1.6780831094 0.1177737027  -1.6425654657 0.1390968648  -1.6070478219 0.1633265707  -1.5715301782 0.1907618087  -1.5360125345 0.2217408467  -1.5004948908 0.2566517614  -1.4649772470 0.2959418600  -1.4294596033 0.3391286207  -1.3939419596 0.3855998335  -1.3584243159 0.4353916403  -1.3229066721 0.4885968847  -1.2873890284 0.5453874808  -1.2518713847 0.6052083124  -1.2163537410 0.6672169323  -1.1808360973 0.7303060219  -1.1453184535 0.7941011697  -1.1098008098 0.8566748991  -1.0742831661 0.9169898282  -1.0387655224 0.9738729795  -1.0032478786 1.0254345982  -0.9677302349 1.0705525296  -0.9322125912 1.1066672449  -0.8966949475 1.1327455286  -0.8611773037 1.1479698393  -0.8256596600 1.1509023321  -0.7901420163 1.1408357654  -0.7546243726 1.1178639257  -0.7191067289 1.0828760497  -0.6835890851 1.0355501212  -0.6480714414 0.9776333852  -0.6125537977 0.9106839700  -0.5770361540 0.8371756986  -0.5415185102 0.7586629418  -0.5060008665 0.6780585851  -0.4704832228 0.5969286838  -0.4349655791 0.5170854958  -0.3994479353 0.4411446475  -0.3639302916 0.3711682432  -0.3284126479 0.3084069353  -0.2928950042 0.2524022622  -0.2573773605 0.2026240149  -0.2218597167 0.1596953289  -0.1863420730 0.1236747486  -0.1508244293 0.0941979148  -0.1153067856 0.0706247422  -0.0797891418 0.0521689023  -0.0442714981 0.0380005307  -0.0087538544 0.0272696538  0.0267637893 0.0191829702  0.0622814331 0.0132313896  0.0977990768 0.0089544133  0.1333167205 0.0059497618  0.1688343642 0.0038840202  0.2043520079 0.0024927088  0.2398696517 0.0015738323  0.2753872954 0.0009781802  0.3109049391 0.0005971887  0.3464225828 0.0003576174  0.3819402266 0.0002101389  0.4174578703 0.0001212109  0.4529755140 0.0000686579  0.4884931577 0.0000382049 
200  -2.5455711443 0.0002444917  -2.4732015111 0.0003513642  -2.4008318779 0.0005008621  -2.3284622446 0.0007083541  -2.2560926114 0.0009941660  -2.1837229782 0.0013849946  -2.1113533450 0.0019156773  -2.0389837117 0.0026313963  -1.9666140785 0.0035861770  -1.8942444453 0.0048416559  -1.8218748121 0.0064769904  -1.7495051788 0.0085877197  -1.6771355456 0.0112879704  -1.6047659124 0.0147128014  -1.5323962792 0.0190206135  -1.4600266459 0.0243955958  -1.3876570127 0.0310460437  -1.3152873795 0.0391391410  -1.2429177463 0.0488585048  -1.1705481130 0.0604024391  -1.0981784798 0.0739632123  -1.0258088466 0.0897192433  -0.9534392134 0.1078265109  -0.8810695801 0.1284095073  -0.8086999469 0.1515517366  -0.7363303137 0.1771681418  -0.6639606805 0.2050540038  -0.5915910472 0.2349721319  -0.5192214140 0.2665861063  -0.4468517808 0.2994603213  -0.3744821475 0.3330651948  -0.3021125143 0.3667880031  -0.2297428811 0.3999313586  -0.1573732479 0.4316735164  -0.0850036146 0.4612424613  -0.0126339814 0.4878818620  0.0597356518 0.5108803092  0.1321052850 0.5295471347  0.2044749183 0.5432764295  0.2768445515 0.5516624780  0.3492141847 0.5544572748  0.4215838179 0.5515825261  0.4939534512 0.5431557631  0.5663230844 0.5294505016  0.6386927176 0.5108570192  0.7110623508 0.4879016292  0.7834319841 0.4612219291  0.8558016173 0.4315778074  0.9281712505 0.3998118328  1.0005408837 0.3666918940  1.0729105170 0.3329626746  1.1452801502 0.2993174256  1.2176497834 0.2664116169  1.2900194166 0.2348188209  1.3623890499 0.2049482748  1.4347586831 0.1771145615  1.5071283163 0.1515409219  1.5794979495 0.1284252412  1.6518675828 0.1078553898  1.7242372160 0.0897528414  1.7966068492 0.0739966789  1.8689764825 0.0604333538  1.9413461157 0.0488859870  2.0137157489 0.0391631919  2.0860853821 0.0310670884  2.1584550154 0.0244142163  2.2308246486 0.0190372987  2.3031942818 0.0147277738  2.3755639150 0.0113013142  2.4479335483 0.0085994700  2.5203031815 0.0064871827  2.5926728147 0.0048503504  2.6650424479 0.0035934652  2.7374120812 0.0026373975  2.8097817144 0.0019205053  2.8821513476 0.0013887882  2.9545209808 0.0009970869  3.0268906141 0.0007105625  3.0992602473 0.0005025042  3.1716298805 0.0003525665 
